ir,resp,pr,spo2,spo2_real,rrInterval
455100,20170,56,100,100,108
455003,20163,56,100,100,108
454881,20165,56,100,100,108
454738,20159,56,100,100,108
454654,20156,56,100,100,108
454596,20154,56,100,100,108
454514,20142,56,100,100,108
454519,20137,56,100,100,108
454598,20139,56,100,100,96
454688,20133,56,100,100,96
454839,20127,56,100,100,96
454974,20113,56,100,100,96
455060,20112,56,100,100,96
455173,20110,56,100,100,96
455233,20100,56,100,100,96
455245,20096,56,100,100,96
455255,20091,56,100,100,96
455228,20082,56,100,100,96
455187,20076,56,100,100,96
455137,20069,56,100,100,96
455089,20069,56,100,100,96
455073,20062,56,100,100,96
455081,20057,56,100,100,96
455073,20045,56,100,100,96
455104,20040,56,100,100,96
455185,20036,56,100,100,96
455294,20025,56,100,100,96
455454,20022,56,100,100,96
455632,20017,56,100,100,96
455828,20010,56,100,100,96
456023,20003,56,100,100,96
456228,19998,56,100,100,96
456411,19984,56,100,100,96
456575,19977,56,100,100,96
456788,19971,56,100,100,96
457009,19964,56,100,100,96
457190,19961,56,100,100,96
457417,19956,56,100,100,96
457625,19947,56,100,100,96
457786,19938,56,100,100,96
458005,19939,56,100,100,96
458198,19925,56,100,100,96
458371,19919,56,100,100,96
458535,19913,56,100,100,96
458694,19908,56,100,100,96
458876,19904,56,100,100,96
459002,19903,56,100,100,96
459120,19897,56,100,100,96
459283,19895,56,100,100,96
459445,19892,56,100,100,96
459546,19889,56,100,100,96
459659,19879,56,100,100,96
459824,19880,56,100,100,96
459973,19871,56,100,100,96
460117,19860,56,100,100,96
460300,19863,56,100,100,96
460512,19861,56,100,100,96
460730,19856,56,100,100,96
460928,19857,56,100,100,96
461117,19854,56,100,100,96
461305,19848,56,100,100,96
461525,19856,56,100,100,96
461727,19853,56,100,100,96
461919,19849,56,100,100,96
462150,19854,56,100,100,96
462396,19853,56,100,100,96
462619,19846,56,100,100,96
462830,19846,56,100,100,96
463094,19849,56,100,100,96
463310,19843,56,100,100,96
463513,19850,56,100,100,96
463751,19848,56,100,100,96
463943,19848,56,100,100,96
464123,19850,56,100,100,96
464306,19855,56,100,100,96
464485,19850,56,100,100,96
464645,19854,56,100,100,96
464825,19859,56,100,100,96
465098,19868,56,100,100,96
465320,19872,56,100,100,96
465560,19874,56,100,100,96
465833,19878,56,100,100,96
466051,19881,56,100,100,96
466281,19886,56,100,100,96
466379,19885,56,100,100,96
466270,19885,56,100,100,96
465907,19881,56,100,100,96
465234,19891,56,100,100,96
464203,19885,56,100,100,96
462856,19888,56,100,100,96
461332,19893,56,100,100,96
459864,19894,56,100,100,96
458553,19892,56,100,100,96
457548,19902,56,100,100,96
456777,19900,56,100,100,96
456202,19905,56,100,100,96
455911,19905,56,100,100,96
455746,19904,56,100,100,96
455729,19901,56,100,100,96
455776,19905,56,100,100,96
455854,19903,56,100,100,96
455962,19905,56,100,100,96
456052,19918,56,100,100,96
456097,19911,56,100,100,96
456096,19918,56,100,100,96
456063,19927,56,100,100,96
455983,19931,56,100,100,96
455873,19930,56,100,100,96
455746,19940,56,100,100,96
455623,19938,56,100,100,96
455551,19944,56,100,100,96
455516,19945,56,100,100,96
455531,19952,56,100,100,104
455649,19957,56,100,100,104
455784,19966,56,100,100,104
455926,19972,56,100,100,104
456074,19974,56,100,100,104
456162,19981,56,100,100,104
456252,19986,56,100,100,104
456290,19986,56,100,100,104
456258,20006,56,100,100,104
456213,20003,56,100,100,104
456151,20004,56,100,100,104
456051,20023,56,100,100,104
455978,20029,56,100,100,104
455952,20030,56,100,100,104
